games_year,games_city,games_season,games_label,sport,event,athlete_name,athlete_url,placement,medal,team_name,team_members
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Floor Exercise, Women",Terin Humphrey,https://www.olympedia.org/athletes/107147,34 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Vault, Women",Annia Hatch,https://www.olympedia.org/athletes/107146,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Vault, Women",Carly Patterson,https://www.olympedia.org/athletes/107150,=3 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Vault, Women",Courtney Kupets,https://www.olympedia.org/athletes/107148,=18 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Vault, Women",Courtney McCool,https://www.olympedia.org/athletes/107149,=18 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Vault, Women",Mohini Bhardwaj,https://www.olympedia.org/athletes/107145,=20 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Uneven Bars, Women",Terin Humphrey,https://www.olympedia.org/athletes/107147,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Uneven Bars, Women",Courtney Kupets,https://www.olympedia.org/athletes/107148,3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Uneven Bars, Women",Carly Patterson,https://www.olympedia.org/athletes/107150,=8 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Uneven Bars, Women",Courtney McCool,https://www.olympedia.org/athletes/107149,=11 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Uneven Bars, Women",Mohini Bhardwaj,https://www.olympedia.org/athletes/107145,22 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Balance Beam, Women",Carly Patterson,https://www.olympedia.org/athletes/107150,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Balance Beam, Women",Courtney Kupets,https://www.olympedia.org/athletes/107148,5,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Balance Beam, Women",Terin Humphrey,https://www.olympedia.org/athletes/107147,=10 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Balance Beam, Women",Mohini Bhardwaj,https://www.olympedia.org/athletes/107145,19 r1/1,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Artistic Gymnastics,"Balance Beam, Women",Courtney McCool,https://www.olympedia.org/athletes/107149,=29 r1/1,,,Kendra Zanotto
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres, Men",Justin Gatlin,https://www.olympedia.org/athletes/105463,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres, Men",Maurice Greene,https://www.olympedia.org/athletes/89129,3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres, Men",Shawn Crawford,https://www.olympedia.org/athletes/105467,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"200 metres, Men",Shawn Crawford,https://www.olympedia.org/athletes/105467,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"200 metres, Men","Bernard Williams, III",https://www.olympedia.org/athletes/89173,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"200 metres, Men",Justin Gatlin,https://www.olympedia.org/athletes/105463,3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres, Men",Jeremy Wariner,https://www.olympedia.org/athletes/105671,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres, Men",Otis Harris,https://www.olympedia.org/athletes/105653,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres, Men",Derrick Brew,https://www.olympedia.org/athletes/105663,3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres, Men",Jonathan Johnson,https://www.olympedia.org/athletes/106607,8 h3 r2/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres, Men",Khadevis Robinson,https://www.olympedia.org/athletes/106622,3 h6 r1/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres, Men",Derrick Peterson,https://www.olympedia.org/athletes/106640,4 h9 r1/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"1,500 metres, Men",Grant Robison,https://www.olympedia.org/athletes/105603,12 h1 r2/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"1,500 metres, Men",Alan Webb,https://www.olympedia.org/athletes/105610,9 h2 r1/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"1,500 metres, Men",Charlie Gruber,https://www.olympedia.org/athletes/105617,9 h3 r1/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"5,000 metres, Men",Tim Broe,https://www.olympedia.org/athletes/106588,11,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"5,000 metres, Men",Jon Riley,https://www.olympedia.org/athletes/106580,14 h1 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"10,000 metres, Men",Dan Browne,https://www.olympedia.org/athletes/105697,12,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"10,000 metres, Men",Abdi Abdirahman,https://www.olympedia.org/athletes/89097,15,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"10,000 metres, Men",Dathan Ritzenhein,https://www.olympedia.org/athletes/105703,DNF,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Marathon, Men",Meb Keflezighi,https://www.olympedia.org/athletes/89143,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Marathon, Men",Alan Culpepper,https://www.olympedia.org/athletes/89114,12,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Marathon, Men",Dan Browne,https://www.olympedia.org/athletes/105697,65,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"110 metres Hurdles, Men",Terrence Trammell,https://www.olympedia.org/athletes/89172,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"110 metres Hurdles, Men",Allen Johnson,https://www.olympedia.org/athletes/78609,AC h2 r2/4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"110 metres Hurdles, Men",Duane Ross,https://www.olympedia.org/athletes/105823,DQ,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres Hurdles, Men",James Carter,https://www.olympedia.org/athletes/89105,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres Hurdles, Men",Bennie Brazell,https://www.olympedia.org/athletes/105786,8,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres Hurdles, Men",Angelo Taylor,https://www.olympedia.org/athletes/89170,4 h1 r2/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"3,000 metres Steeplechase, Men",Daniel Lincoln,https://www.olympedia.org/athletes/105726,11,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"3,000 metres Steeplechase, Men",Anthony Famiglietti,https://www.olympedia.org/athletes/105750,8 h3 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"3,000 metres Steeplechase, Men",Robert Gary,https://www.olympedia.org/athletes/78440,12 h2 r1/2,,,Andrew Rock
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"20 kilometres Race Walk, Men",Tim Seaman,https://www.olympedia.org/athletes/89164,20,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"20 kilometres Race Walk, Men",Kevin Eastler,https://www.olympedia.org/athletes/105538,21,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"20 kilometres Race Walk, Men",John Nunn,https://www.olympedia.org/athletes/105543,26,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"50 kilometres Race Walk, Men",Curt Clausen,https://www.olympedia.org/athletes/78234,32,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"50 kilometres Race Walk, Men",Philip Dunn,https://www.olympedia.org/athletes/89123,35,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"High Jump, Men",Matt Hemingway,https://www.olympedia.org/athletes/105639,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"High Jump, Men",Jamie Nieto,https://www.olympedia.org/athletes/105621,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"High Jump, Men",Tora Harris,https://www.olympedia.org/athletes/105633,34 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Pole Vault, Men",Tim Mack,https://www.olympedia.org/athletes/106566,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Pole Vault, Men",Toby Stevenson,https://www.olympedia.org/athletes/106552,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Pole Vault, Men",Derek Miles,https://www.olympedia.org/athletes/106554,7,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Long Jump, Men",Dwight Phillips,https://www.olympedia.org/athletes/89159,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Long Jump, Men",John Moffitt,https://www.olympedia.org/athletes/109529,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Long Jump, Men",Walter Davis,https://www.olympedia.org/athletes/89118,23 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Triple Jump, Men",Kenta Bell,https://www.olympedia.org/athletes/105582,9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Triple Jump, Men",Walter Davis,https://www.olympedia.org/athletes/89118,11,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Triple Jump, Men",Mel Lister,https://www.olympedia.org/athletes/89149,18 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Shot Put, Men",Adam Nelson,https://www.olympedia.org/athletes/89155,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Shot Put, Men",John Godina,https://www.olympedia.org/athletes/78457,8,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Shot Put, Men",Reese Hoffa,https://www.olympedia.org/athletes/103812,22 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Discus Throw, Men",Casey Malone,https://www.olympedia.org/athletes/105714,6,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Discus Throw, Men",Jarred Rome,https://www.olympedia.org/athletes/105708,13 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Discus Throw, Men",Ian Waltz,https://www.olympedia.org/athletes/105710,21 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Hammer Throw, Men",James Parker,https://www.olympedia.org/athletes/105563,19 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Hammer Throw, Men",A. G. Kruger,https://www.olympedia.org/athletes/105557,31 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Javelin Throw, Men",Breaux Greer,https://www.olympedia.org/athletes/89130,12,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Decathlon, Men",Bryan Clay,https://www.olympedia.org/athletes/105765,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Decathlon, Men",Paul Terek,https://www.olympedia.org/athletes/105779,21,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Decathlon, Men",Tom Pappas,https://www.olympedia.org/athletes/89156,DNF,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"1,500 metres Wheelchair, Men",Scot Hollonbeck,https://www.olympedia.org/athletes/902557,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres, Women",Lauryn Williams,https://www.olympedia.org/athletes/104900,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres, Women",LaTasha Colander-Richardson,https://www.olympedia.org/athletes/89110,8,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres, Women",Gail Devers,https://www.olympedia.org/athletes/77805,7 h1 r3/4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"200 metres, Women",Allyson Felix,https://www.olympedia.org/athletes/105293,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"200 metres, Women",Muna Lee,https://www.olympedia.org/athletes/105296,=7,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"200 metres, Women",LaShauntea Moore,https://www.olympedia.org/athletes/105285,6 h2 r3/4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres, Women",Monique Hennagan,https://www.olympedia.org/athletes/89135,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres, Women",DeeDee Trotter,https://www.olympedia.org/athletes/105036,5,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres, Women",Sanya Richards,https://www.olympedia.org/athletes/105045,6,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres, Women",Jearl Miles-Clark,https://www.olympedia.org/athletes/77916,6,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres, Women",Nicole Teter,https://www.olympedia.org/athletes/104964,4 h2 r2/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres, Women",Hazel Clark-Riley,https://www.olympedia.org/athletes/89109,5 h6 r1/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"1,500 metres, Women",Carrie Tollefson,https://www.olympedia.org/athletes/109503,9 h2 r2/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"5,000 metres, Women",Marla Runyan,https://www.olympedia.org/athletes/89163,9 h1 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"5,000 metres, Women",Shalane Flanagan,https://www.olympedia.org/athletes/104996,11 h2 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"5,000 metres, Women",Shayne Culpepper,https://www.olympedia.org/athletes/89115,13 h1 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"10,000 metres, Women",Elva Dryer,https://www.olympedia.org/athletes/89150,19,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"10,000 metres, Women",Kate O'Neill,https://www.olympedia.org/athletes/107756,21,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Marathon, Women",Deena Kastor,https://www.olympedia.org/athletes/89122,3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Marathon, Women",Jen Rhines,https://www.olympedia.org/athletes/89160,34,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Marathon, Women",Colleen de Reuck,https://www.olympedia.org/athletes/75230,39,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres Hurdles, Women",Joanna Hayes,https://www.olympedia.org/athletes/105315,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres Hurdles, Women",Melissa Morrison,https://www.olympedia.org/athletes/89152,3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"100 metres Hurdles, Women",Gail Devers,https://www.olympedia.org/athletes/77805,AC h5 r1/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres Hurdles, Women",Sheena Johnson,https://www.olympedia.org/athletes/105019,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres Hurdles, Women",Brenda Taylor,https://www.olympedia.org/athletes/105010,7,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"400 metres Hurdles, Women",Lashinda Demus,https://www.olympedia.org/athletes/105014,5 h2 r2/3,,,Moushaumi Robinson
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"20 kilometres Race Walk, Women",Teresa Vaill,https://www.olympedia.org/athletes/105384,43,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"High Jump, Women",Amy Acuff,https://www.olympedia.org/athletes/77743,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"High Jump, Women",Tisha Waller,https://www.olympedia.org/athletes/78000,=16 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"High Jump, Women",Chaunté Howard,https://www.olympedia.org/athletes/107100,=28 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Pole Vault, Women",Jillian Schwartz,https://www.olympedia.org/athletes/105069,17 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Pole Vault, Women",Stacy Dragila,https://www.olympedia.org/athletes/89121,=18 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Pole Vault, Women",Kellie Suttle,https://www.olympedia.org/athletes/89169,=24 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Long Jump, Women",Grace Upshaw,https://www.olympedia.org/athletes/106535,9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Long Jump, Women",Rose Richmond,https://www.olympedia.org/athletes/106543,19 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Long Jump, Women",Marion Jones,https://www.olympedia.org/athletes/89142,DQ,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Triple Jump, Women",Tiombé Hurd,https://www.olympedia.org/athletes/105079,22 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Triple Jump, Women",Yuliana Perez,https://www.olympedia.org/athletes/105089,28 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Shot Put, Women",Kristin Heaston,https://www.olympedia.org/athletes/103829,20 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Shot Put, Women",Laura Gerraughty,https://www.olympedia.org/athletes/103851,25 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Discus Throw, Women",Aretha Hill,https://www.olympedia.org/athletes/77861,18 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Discus Throw, Women",Stephanie Brown-Trafton,https://www.olympedia.org/athletes/104930,21 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Discus Throw, Women",Seilala Sua,https://www.olympedia.org/athletes/89168,AC r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Hammer Throw, Women",Erin Gilreath,https://www.olympedia.org/athletes/105330,20 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Hammer Throw, Women",Anna Mahon,https://www.olympedia.org/athletes/105353,29 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Hammer Throw, Women",Jackie Jeschelnig,https://www.olympedia.org/athletes/105357,39 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Javelin Throw, Women",Kim Kreiner,https://www.olympedia.org/athletes/106501,39 r1/2,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Heptathlon, Women",Shelia Burrell,https://www.olympedia.org/athletes/89103,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Heptathlon, Women",Michelle Perry,https://www.olympedia.org/athletes/104866,14,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"Heptathlon, Women",Tiffany Lott-Hogan,https://www.olympedia.org/athletes/104867,20,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Athletics,"800 metres Wheelchair, Women",Cheri Blauwet,https://www.olympedia.org/athletes/902551,5,,,Elaine Youngs
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Light-Flyweight, Men",Rau'Shee Warren,https://www.olympedia.org/athletes/106137,=17,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Flyweight, Men",Ron Siler,https://www.olympedia.org/athletes/106171,=9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Lightweight, Men",Vicente Escobedo,https://www.olympedia.org/athletes/106241,=9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Light-Welterweight, Men",Rock Allen,https://www.olympedia.org/athletes/106257,=9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Welterweight, Men",Vanes Martirosyan,https://www.olympedia.org/athletes/106276,=9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Middleweight, Men",Andre Dirrell,https://www.olympedia.org/athletes/106298,=3,Bronze,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Light-Heavyweight, Men",Andre Ward,https://www.olympedia.org/athletes/106319,1,Gold,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Heavyweight, Men",Devin Vargas,https://www.olympedia.org/athletes/106347,=5,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Boxing,"Super-Heavyweight, Men",Jason Estrada,https://www.olympedia.org/athletes/106364,=5,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Slalom,"Kayak Singles, Slalom, Men",Scott Parsons,https://www.olympedia.org/athletes/105129,6,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Slalom,"Kayak Singles, Slalom, Men",Brett Heyl,https://www.olympedia.org/athletes/105125,15,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Slalom,"Canadian Singles, Slalom, Men","Chris Ennis, Jr.",https://www.olympedia.org/athletes/105107,16,,,Joe Jacobi
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Slalom,"Kayak Singles, Slalom, Women",Rebecca Giddens,https://www.olympedia.org/athletes/90279,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Sprint,"Kayak Singles, 500 metres, Men",Rami Zur,https://www.olympedia.org/athletes/90214,4 h2 r2/3,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Sprint,"Kayak Singles, 1,000 metres, Men",Benjie Lewis,https://www.olympedia.org/athletes/105204,9 h2 r2/3,,,Nate Johnson
2004,Athens,Summer,2004 Summer Olympics (Athens),Canoe Sprint,"Kayak Singles, 500 metres, Women",Carrie Johnson,https://www.olympedia.org/athletes/105152,4 h2 r2/3,,,Marie Mijalis
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Mountain Bike,"Cross-Country, Men",Todd Wells,https://www.olympedia.org/athletes/108008,19,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Mountain Bike,"Cross-Country, Men",Jeremy Horgan-Kobelski,https://www.olympedia.org/athletes/108003,21,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Mountain Bike,"Cross-Country, Women",Mary McConneloug,https://www.olympedia.org/athletes/107980,9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Men",Bobby Julich,https://www.olympedia.org/athletes/103624,26,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Men",Jason McCartney,https://www.olympedia.org/athletes/103669,DNF,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Men",George Hincapie,https://www.olympedia.org/athletes/14752,DQ,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Men",Levi Leipheimer,https://www.olympedia.org/athletes/103648,DQ,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Men",Tyler Hamilton,https://www.olympedia.org/athletes/90529,DQ,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Individual Time Trial, Men",Bobby Julich,https://www.olympedia.org/athletes/103624,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Individual Time Trial, Men",Tyler Hamilton,https://www.olympedia.org/athletes/90529,DQ,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Women",Kristin Armstrong,https://www.olympedia.org/athletes/103695,8,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Women",Christine Thorburn,https://www.olympedia.org/athletes/103699,15,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Road Race, Individual, Women",Dede Demet-Barry,https://www.olympedia.org/athletes/103700,16,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Individual Time Trial, Women",Dede Demet-Barry,https://www.olympedia.org/athletes/103700,2,Silver,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Road,"Individual Time Trial, Women",Christine Thorburn,https://www.olympedia.org/athletes/103699,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Track,"Keirin, Men",Marty Nothstein,https://www.olympedia.org/athletes/15903,4 h2 r2/4,,,Christian Stahl
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Track,"Points Race, Men",Colby Pearce,https://www.olympedia.org/athletes/109490,14,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Track,"Sprint, Women",Jennie Reed,https://www.olympedia.org/athletes/106855,10,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Track,"Individual Pursuit, Women",Erin Mirabella,https://www.olympedia.org/athletes/90538,10,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Cycling Track,"Points Race, Women",Erin Mirabella,https://www.olympedia.org/athletes/90538,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Springboard, Men",Troy Dumais,https://www.olympedia.org/athletes/90636,6,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Springboard, Men",Justin Wilcock,https://www.olympedia.org/athletes/107969,32,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Platform, Men",Caesar Garcia,https://www.olympedia.org/athletes/107974,23,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Platform, Men",Kyle Prandi,https://www.olympedia.org/athletes/107955,29,,,Kyle Prandi
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Springboard, Women",Rachelle Kunkel,https://www.olympedia.org/athletes/107940,9,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Springboard, Women",Kimiko Soldati,https://www.olympedia.org/athletes/107942,21,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Platform, Women",Laura Wilkinson,https://www.olympedia.org/athletes/90639,5,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Diving,"Platform, Women",Sara Hildebrand,https://www.olympedia.org/athletes/90637,10,,,Sara Hildebrand
2004,Athens,Summer,2004 Summer Olympics (Athens),Equestrian Dressage,"Individual, Open",Debbie McDonald,https://www.olympedia.org/athletes/106988,4,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Equestrian Dressage,"Individual, Open",Robert Dover,https://www.olympedia.org/athletes/11895,6,,,
2004,Athens,Summer,2004 Summer Olympics (Athens),Equestrian Dressage,"Individual, Open",Guenter Seidel,https://www.olympedia.org/athletes/12726,14,,,
